triplet_id,chapter,Num_paragr,Num_phrase,Sentence_index,Phrase,Sujet,Verbe,Objet,Lemme_verbe,personnages_triptyque,lieux_triptyque,types_lieux_triptyque,time_texte_phrase,time_code_phrase,date_jour_phrase,jour_romanesque_phrase,time_texte_precedent,time_code_precedent,date_jour_precedent,jour_romanesque_precedent,time_texte_auto,time_code_auto,date_jour_auto,jour_romanesque_auto,source_temps_auto,lieux_labels,a_personnage,a_lieu,deplacement
66,1,8,23,24,Il n' était endroit si reculé dont il ne parût avoir une connaissance spéciale.,il,parût,dont,paraître,['0'],[],[],,,,,l' année 1872,1872-00-00-00,,,l' année 1872,1872-00-00-00,,,precedent,[],True,False,False
67,1,8,23,24,Il n' était endroit si reculé dont il ne parût avoir une connaissance spéciale.,il,avoir,une connaissance spéciale,avoir,['0'],[],[],,,,,l' année 1872,1872-00-00-00,,,l' année 1872,1872-00-00-00,,,precedent,[],True,False,False
68,1,8,24,25,"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",il,redressait,en peu de mots brefs et clairs,redresser,['0'],[],[],,,,,l' année 1872,1872-00-00-00,,,l' année 1872,1872-00-00-00,,,precedent,[],True,False,False
69,1,8,24,25,"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",il,redressait,les mille propos,redresser,['0'],[],[],,,,,l' année 1872,1872-00-00-00,,,l' année 1872,1872-00-00-00,,,precedent,[],True,False,False
70,1,8,24,25,"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",qui,circulaient,dans le club,circuler,[],['3'],['FAC'],,,,,l' année 1872,1872-00-00-00,,,l' année 1872,1872-00-00-00,,,precedent,['reform_club'],False,True,False
71,1,8,24,25,"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",qui,circulaient,au sujet des voyageurs,circuler,[],[],[],,,,,l' année 1872,1872-00-00-00,,,l' année 1872,1872-00-00-00,,,precedent,[],False,False,False
72,1,8,24,25,"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",,perdus,,perdre,[],[],[],,,,,l' année 1872,1872-00-00-00,,,l' année 1872,1872-00-00-00,,,precedent,[],False,False,False
73,1,8,24,25,"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",,égarés,,égarer,[],[],[],,,,,l' année 1872,1872-00-00-00,,,l' année 1872,1872-00-00-00,,,precedent,[],False,False,False
74,1,8,24,25,"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",il,indiquait,les vraies probabilités,indiquer,['0'],[],[],,,,,l' année 1872,1872-00-00-00,,,l' année 1872,1872-00-00-00,,,precedent,[],True,False,False
75,1,8,24,25,"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",ses paroles,trouvées,s',trouver,['0'],[],[],,,,,l' année 1872,1872-00-00-00,,,l' année 1872,1872-00-00-00,,,precedent,[],True,False,False
76,1,8,24,25,"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",ses paroles,inspirées,par une seconde vue,inspirer,['0'],[],[],,,,,l' année 1872,1872-00-00-00,,,l' année 1872,1872-00-00-00,,,precedent,[],True,False,False
77,1,8,24,25,"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",l'événement,finissait,,finir,[],[],[],,,,,l' année 1872,1872-00-00-00,,,l' année 1872,1872-00-00-00,,,precedent,[],False,False,False
78,1,8,24,25,"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés; il indiquait les vraies probabilités, et ses paroles s' étaient trouvées souvent comme inspirées par une seconde vue, tant l' événement finissait toujours par les justifier.",l'événement,justifier,les,justifier,[],[],[],,,,,l' année 1872,1872-00-00-00,,,l' année 1872,1872-00-00-00,,,precedent,[],False,False,False
79,1,8,25,26,"C' était un homme qui avait dû voyager partout,- en esprit, tout au moins.",qui,dû,en esprit,devoir,['0'],[],[],,,,,l' année 1872,1872-00-00-00,,,l' année 1872,1872-00-00-00,,,precedent,[],True,False,False
80,1,8,25,26,"C' était un homme qui avait dû voyager partout,- en esprit, tout au moins.",qui,voyager,,voyager,['0'],[],[],,,,,l' année 1872,1872-00-00-00,,,l' année 1872,1872-00-00-00,,,precedent,[],True,False,False
81,1,9,26,27,"Ce qui était certain toutefois, c' est que, depuis de longues années, Phileas Fogg n' avait pas quitté Londres.",,est,,être,[],[],[],depuis de longues années,1862-00-00-00,,,l' année 1872,1872-00-00-00,,,depuis de longues années,1862-00-00-00,,,phrase,[],False,False,False
82,1,9,26,27,"Ce qui était certain toutefois, c' est que, depuis de longues années, Phileas Fogg n' avait pas quitté Londres.",Phileas Fogg,quitté,depuis de longues années,quitter,['0'],[],[],depuis de longues années,1862-00-00-00,,,depuis de longues années,1862-00-00-00,,,depuis de longues années,1862-00-00-00,,,phrase,[],True,False,False
83,1,9,26,27,"Ce qui était certain toutefois, c' est que, depuis de longues années, Phileas Fogg n' avait pas quitté Londres.",Phileas Fogg,quitté,Londres,quitter,['0'],[],[],depuis de longues années,1862-00-00-00,,,depuis de longues années,1862-00-00-00,,,depuis de longues années,1862-00-00-00,,,phrase,[],True,False,False
84,1,9,27,28,Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,qui,avaient,l'honneur,avoir,[],[],[],chaque jour,1872-00-00-10,,,depuis de longues années,1862-00-00-00,,,chaque jour,1872-00-00-10,,,phrase,[],False,False,False
85,1,9,27,28,Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,qui,connaître,le,connaître,['0'],[],[],chaque jour,1872-00-00-10,,,depuis de longues années,1862-00-00-00,,,chaque jour,1872-00-00-10,,,phrase,[],True,False,False
86,1,9,27,28,Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,Ceux,attestaient,que,attester,[],[],[],chaque jour,1872-00-00-10,,,depuis de longues années,1862-00-00-00,,,chaque jour,1872-00-00-10,,,phrase,[],False,False,False
87,1,9,27,28,Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,Ceux,est,sur ce chemin direct,être,[],['19'],['FAC'],chaque jour,1872-00-00-10,,,depuis de longues années,1862-00-00-00,,,chaque jour,1872-00-00-10,,,phrase,['M1'],False,True,False
88,1,9,27,28,Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,il,parcourait,qu',parcourir,['0'],['19'],['FAC'],chaque jour,1872-00-00-10,,,depuis de longues années,1862-00-00-00,,,chaque jour,1872-00-00-10,,,phrase,['M1'],True,True,True
89,1,9,27,28,Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,il,parcourait,chaque jour,parcourir,['0'],[],[],chaque jour,1872-00-00-10,,,depuis de longues années,1862-00-00-00,,,chaque jour,1872-00-00-10,,,phrase,[],True,False,False
90,1,9,27,28,Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,il,venir,de sa maison au club,venir,['0'],"['5', '3']",['FAC'],chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,phrase,"['maison_fogg', 'reform_club']",True,True,True
91,1,9,27,28,Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,club-personne,pouvait,,pouvoir,[],[],[],chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,phrase,[],False,False,False
92,1,9,27,28,Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,club-personne,prétendre,,prétendre,[],[],[],chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,phrase,[],False,False,False
93,1,9,27,28,Ceux qui avaient l' honneur de le connaître un peu plus que les autres attestaient que- si ce n' est sur ce chemin direct qu' il parcourait chaque jour pour venir de sa maison au club- personne ne pouvait prétendre l' avoir jamais vu ailleurs.,,vu,l',voir,['0'],[],[],chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,phrase,[],True,False,False
94,1,9,28,29,Son seul passe-temps était de lire les journaux et de jouer au whist.,Son seul passe-temps,était,,être,['0'],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],True,False,False
95,1,9,28,29,Son seul passe-temps était de lire les journaux et de jouer au whist.,Son seul passe-temps,lire,les journaux,lire,['0'],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],True,False,False
96,1,9,28,29,Son seul passe-temps était de lire les journaux et de jouer au whist.,Son seul passe-temps,jouer,au whist,jouer,['0'],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],True,False,False
97,1,9,29,30,"À ce jeu du silence, si bien approprié à sa nature, il gagnait souvent, mais ses gains n' entraient jamais dans sa bourse et figuraient pour une somme importante à son budget de charité.",il,gagnait,À ce jeu du silence si bien approprié à sa nature,gagner,['0'],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],True,False,False
98,1,9,29,30,"À ce jeu du silence, si bien approprié à sa nature, il gagnait souvent, mais ses gains n' entraient jamais dans sa bourse et figuraient pour une somme importante à son budget de charité.",ses gains,entraient,dans sa bourse,entrer,['0'],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],True,False,False
99,1,9,29,30,"À ce jeu du silence, si bien approprié à sa nature, il gagnait souvent, mais ses gains n' entraient jamais dans sa bourse et figuraient pour une somme importante à son budget de charité.",ses gains,figuraient,pour une somme importante à son budget de charité,figurer,['0'],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],True,False,False
100,1,9,30,31,"D' ailleurs, il faut le remarquer, Mr. Fogg jouait évidemment pour jouer, non pour gagner.",,faut,D'ailleurs,falloir,[],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],False,False,False
101,1,9,30,31,"D' ailleurs, il faut le remarquer, Mr. Fogg jouait évidemment pour jouer, non pour gagner.",,remarquer,le,remarquer,[],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],False,False,False
102,1,9,30,31,"D' ailleurs, il faut le remarquer, Mr. Fogg jouait évidemment pour jouer, non pour gagner.",Mr. Fogg,jouait,,jouer,['0'],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],True,False,False
103,1,9,30,31,"D' ailleurs, il faut le remarquer, Mr. Fogg jouait évidemment pour jouer, non pour gagner.",Mr. Fogg,jouer,,jouer,['0'],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],True,False,False
104,1,9,30,31,"D' ailleurs, il faut le remarquer, Mr. Fogg jouait évidemment pour jouer, non pour gagner.",,gagner,,gagner,[],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],False,False,False
105,1,9,31,32,"Le jeu était pour lui un combat, une lutte contre une difficulté, mais une lutte sans mouvement, sans déplacement, sans fatigue, et cela allait à son caractère.",cela,allait,à son caractère,aller,['0'],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],True,False,False
106,1,10,32,33,"On ne connaissait à Phileas Fogg ni femme ni enfants,- ce qui peut arriver aux gens les plus honnêtes,- ni parents ni amis,- ce qui est plus rare en vérité.",On,connaissait,à Phileas Fogg ni femme ni enfants,connaître,['0'],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],True,False,False
107,1,10,32,33,"On ne connaissait à Phileas Fogg ni femme ni enfants,- ce qui peut arriver aux gens les plus honnêtes,- ni parents ni amis,- ce qui est plus rare en vérité.",On,connaissait,ce,connaître,[],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],False,False,False
108,1,10,32,33,"On ne connaissait à Phileas Fogg ni femme ni enfants,- ce qui peut arriver aux gens les plus honnêtes,- ni parents ni amis,- ce qui est plus rare en vérité.",qui,peut,,pouvoir,[],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],False,False,False
109,1,10,32,33,"On ne connaissait à Phileas Fogg ni femme ni enfants,- ce qui peut arriver aux gens les plus honnêtes,- ni parents ni amis,- ce qui est plus rare en vérité.",qui,arriver,aux gens les plus honnêtes,arriver,[],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],False,False,False
110,1,10,33,34,"Phileas Fogg vivait seul dans sa maison de Saville - row, où personne ne pénétrait.",Phileas Fogg,vivait,dans sa maison de Saville-row,vivre,['0'],"['5', '10']",['FAC'],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,"['maison_fogg', 'rue_fogg']",True,True,True
111,1,10,33,34,"Phileas Fogg vivait seul dans sa maison de Saville - row, où personne ne pénétrait.",personne,pénétrait,où,pénétrer,[],['5'],['FAC'],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,['maison_fogg'],False,True,False
112,1,10,35,36,Un seul domestique suffisait à le servir.,Un seul domestique,suffisait,,suffire,['12'],[],[],,,,,chaque jour,1872-00-00-10,,,chaque jour,1872-00-00-10,,,precedent,[],True,False,False
