triplet_row,triplet_id,Num_paragr,Num_phrase,chapter,verbe,lemme_verbe,est_verbe_deplacement,lieu_entity_id,lieu_texte,lieu_normalise,lieu_id_auto,niveau_lieu,lieu_cat,prep_lieu,relation_lieu,lien_triptyque_lieu,distance_verbe_lieu,head_dependency_relation,head_syntactic_head_ID
9977,9977,1487,3298,,trouvait,trouver,False,2517,denver - city,denver - city,toponyme::denver city,toponyme,GPE,de,source,ud_ancetre_verbe,10,nmod,65781
9977,9977,1487,3298,,trouvait,trouver,False,2518,la principale ville,principale ville,toponyme::principale ville,toponyme,GPE,,cadre,ud_ancetre_verbe,14,appos,65781
9977,9977,1487,3298,,trouvait,trouver,False,2519,du colorado,colorado,toponyme::colorado,toponyme,GPE,de,source,ud_ancetre_verbe,17,nmod,65789
9978,9978,1487,3298,,trouvait,trouver,False,2516,là,là,lieu_precis::la,lieu_precis,FAC,,cadre,ud_ancetre_verbe,2,advmod,65773
9978,9978,1487,3298,,trouvait,trouver,False,2517,denver - city,denver - city,toponyme::denver city,toponyme,GPE,de,source,objet,10,nmod,65781
9978,9978,1487,3298,,trouvait,trouver,False,2518,la principale ville,principale ville,toponyme::principale ville,toponyme,GPE,,cadre,objet,14,appos,65781
9978,9978,1487,3298,,trouvait,trouver,False,2519,du colorado,colorado,toponyme::colorado,toponyme,GPE,de,source,objet,17,nmod,65789
9981,9981,1488,3300,,faits,faire,False,2522,san francisco,san francisco,toponyme::san francisco,toponyme,GPE,depuis,source,ud_ancetre_verbe,2,obl:mod,65828
9982,9982,1488,3300,,faits,faire,False,2522,san francisco,san francisco,toponyme::san francisco,toponyme,GPE,depuis,source,objet,2,obl:mod,65828
9983,9983,1488,3300,,faits,faire,False,2522,san francisco,san francisco,toponyme::san francisco,toponyme,GPE,depuis,source,ud_ancetre_verbe,2,obl:mod,65828
9984,9984,1488,3301,,devaient,devoir,False,2523,new york,new york,toponyme::new york,toponyme,GPE,pour,destination,ud_ancetre_verbe,4,obj,65853
9985,9985,1488,3301,,suffire,suffire,False,2523,new york,new york,toponyme::new york,toponyme,GPE,pour,destination,ud_ancetre_verbe,3,obj,65853
9986,9986,1488,3301,,atteindre,atteindre,True,2523,new york,new york,toponyme::new york,toponyme,GPE,pour,destination,objet,1,obj,65853
9989,9989,1489,3303,,laissa,laisser,False,2524,le camp walbah,camp walbah,lieu_precis::camp walbah,lieu_precis,FAC,sur,cadre,ud_ancetre_verbe,4,obj,65872
9990,9990,1489,3303,,laissa,laisser,False,2524,le camp walbah,camp walbah,lieu_precis::camp walbah,lieu_precis,FAC,sur,cadre,ud_ancetre_verbe,4,obj,65872
9991,9991,1489,3303,,laissa,laisser,False,2524,le camp walbah,camp walbah,lieu_precis::camp walbah,lieu_precis,FAC,sur,cadre,objet,4,obj,65872
9992,9992,1489,3304,,courait,courir,True,2525,le lodge - pole - creek,lodge - pole - creek,lieu_precis::lodge pole creek,lieu_precis,FAC,,cadre,sujet,6,nsubj,65886
9992,9992,1489,3304,,courait,courir,True,2526,la voie,voie,vehicule::voie,vehicule,VEH,a,destination,ud_ancetre_verbe,3,obl:arg,65887
9992,9992,1489,3304,,courait,courir,True,2527,aux états du wyoming et du colorado,états du wyoming et du colorado,toponyme::etats du wyoming et du colorado,toponyme,LOC,a,destination,phrase_proche_deplacement,12,obl:arg,65897
9993,9993,1489,3304,,suivant,suivre,True,2525,le lodge - pole - creek,lodge - pole - creek,lieu_precis::lodge pole creek,lieu_precis,FAC,,cadre,sujet,13,nsubj,65886
9993,9993,1489,3304,,suivant,suivre,True,2526,la voie,voie,vehicule::voie,vehicule,VEH,a,destination,phrase_proche_deplacement,4,obl:arg,65887
9993,9993,1489,3304,,suivant,suivre,True,2527,aux états du wyoming et du colorado,états du wyoming et du colorado,toponyme::etats du wyoming et du colorado,toponyme,LOC,a,destination,objet,5,obl:arg,65897
9993,9993,1489,3304,,suivant,suivre,True,2528,du wyoming,wyoming,toponyme::wyoming,toponyme,GPE,a;de,source,objet,7,nmod,65899
9993,9993,1489,3304,,suivant,suivre,True,2529,du colorado,colorado,toponyme::colorado,toponyme,LOC,de,source,objet,10,conj,65901
9994,9994,1489,3305,,entrait,entrer,True,2530,le nebraska,nebraska,toponyme::nebraska,toponyme,GPE,dans,destination,ud_ancetre_verbe,2,obl:arg,65911
9994,9994,1489,3305,,entrait,entrer,True,2531,du sedgwick,sedgwick,toponyme::sedgwick,toponyme,LOC,de,source,ud_ancetre_verbe,8,obl:arg,65918
9994,9994,1489,3305,,entrait,entrer,True,2532,julesburgh,julesburgh,toponyme::julesburgh,toponyme,GPE,a,destination,ud_ancetre_verbe,16,obl:arg,65925
9995,9995,1489,3305,,entrait,entrer,True,2530,le nebraska,nebraska,toponyme::nebraska,toponyme,GPE,dans,destination,objet,2,obl:arg,65911
9995,9995,1489,3305,,entrait,entrer,True,2531,du sedgwick,sedgwick,toponyme::sedgwick,toponyme,LOC,de,source,ud_ancetre_verbe,8,obl:arg,65918
9995,9995,1489,3305,,entrait,entrer,True,2532,julesburgh,julesburgh,toponyme::julesburgh,toponyme,GPE,a,destination,ud_ancetre_verbe,16,obl:arg,65925
9996,9996,1489,3305,,passait,passer,True,2530,le nebraska,nebraska,toponyme::nebraska,toponyme,GPE,dans,destination,phrase_proche_deplacement,4,obl:arg,65911
9996,9996,1489,3305,,passait,passer,True,2531,du sedgwick,sedgwick,toponyme::sedgwick,toponyme,LOC,de,source,ud_ancetre_verbe,2,obl:arg,65918
9996,9996,1489,3305,,passait,passer,True,2532,julesburgh,julesburgh,toponyme::julesburgh,toponyme,GPE,a,destination,ud_ancetre_verbe,10,obl:arg,65925
9997,9997,1489,3305,,touchait,toucher,True,2530,le nebraska,nebraska,toponyme::nebraska,toponyme,GPE,dans,destination,phrase_proche_deplacement,12,obl:arg,65911
9997,9997,1489,3305,,touchait,toucher,True,2531,du sedgwick,sedgwick,toponyme::sedgwick,toponyme,LOC,de,source,phrase_proche_deplacement,6,obl:arg,65918
9997,9997,1489,3305,,touchait,toucher,True,2532,julesburgh,julesburgh,toponyme::julesburgh,toponyme,GPE,a,destination,objet,2,obl:arg,65925
9999,9999,1490,3306,,fit,faire,False,2534,l' union pacific road,union pacific road,vehicule::union pacific road,vehicule,VEH,de,source,sujet,4,nmod,65948
10000,10000,1490,3306,,fit,faire,False,2534,l' union pacific road,union pacific road,vehicule::union pacific road,vehicule,VEH,de,source,sujet,4,nmod,65948
10001,10001,1490,3306,,fit,faire,False,2534,l' union pacific road,union pacific road,vehicule::union pacific road,vehicule,VEH,de,source,sujet,4,nmod,65948
10002,10002,1490,3307,,arrêtèrent,arrêter,False,2535,là,là,lieu_precis::la,lieu_precis,FAC,,cadre,ud_ancetre_verbe,2,advmod,65975
10002,10002,1490,3307,,arrêtèrent,arrêter,False,2536,les deux puissantes locomotives,s deux puissantes locomotives,vehicule::s deux puissantes locomotives,vehicule,VEH,,cadre,sujet,1,nsubj,65975
10005,10005,1490,3307,,retentirent,retentir,False,2537,là,là,lieu_precis::la,lieu_precis,FAC,,cadre,ud_ancetre_verbe,1,advmod,66001
10011,10011,1490,3308,,célébrée,célébrer,False,2538,ce grand chemin de fer,ce grand chemin de fer,lieu_precis::ce grand chemin de fer,lieu_precis,FAC,de,source,ud_ancetre_verbe,4,nmod,66055
10012,10012,1490,3308,,jeté,jeter,True,2539,le désert,désert,toponyme::desert,toponyme,LOC,a;travers,destination,objet,3,obl:mod,66070
10012,10012,1490,3308,,jeté,jeter,True,2541,des villes et des cités,villes et des cités,toponyme::villes et des cites,toponyme,GPE,,cadre,ud_ancetre_verbe,11,obj,66078
10013,10013,1490,3308,,destiné,destiner,False,2541,des villes et des cités,villes et des cités,toponyme::villes et des cites,toponyme,GPE,,cadre,ud_ancetre_verbe,5,obj,66078
10014,10014,1490,3308,,relier,relier,False,2541,des villes et des cités,villes et des cités,toponyme::villes et des cites,toponyme,GPE,,cadre,ud_ancetre_verbe,3,obj,66078
10015,10015,1490,3308,,relier,relier,False,2541,des villes et des cités,villes et des cités,toponyme::villes et des cites,toponyme,GPE,,cadre,objet,3,obj,66078
10017,10017,1490,3309,,allait,aller,True,2543,la locomotive,locomotive,vehicule::locomotive,vehicule,VEH,de,source,sujet,11,nmod,66093
10017,10017,1490,3309,,allait,aller,True,2544,du sol américain,sol américain,toponyme::sol americain,toponyme,LOC,de,source,ud_ancetre_verbe,5,obl:arg,66110
10018,10018,1490,3309,,surgir,surgir,True,2543,la locomotive,locomotive,vehicule::locomotive,vehicule,VEH,de,source,sujet,15,nmod,66093
10018,10018,1490,3309,,surgir,surgir,True,2544,du sol américain,sol américain,toponyme::sol americain,toponyme,LOC,de,source,ud_ancetre_verbe,1,obl:arg,66110
10019,10019,1490,3309,,surgir,surgir,True,2543,la locomotive,locomotive,vehicule::locomotive,vehicule,VEH,de,source,sujet,15,nmod,66093
10019,10019,1490,3309,,surgir,surgir,True,2544,du sol américain,sol américain,toponyme::sol americain,toponyme,LOC,de,source,objet,1,obl:arg,66110
10020,10020,1491,3310,,laissé,laisser,False,2545,le fort mac - pherson,fort mac - pherson,lieu_precis::fort mac pherson,lieu_precis,FAC,de,source,sujet,6,nsubj:pass,66127
10021,10021,1491,3310,,laissé,laisser,False,2545,le fort mac - pherson,fort mac - pherson,lieu_precis::fort mac pherson,lieu_precis,FAC,de,source,sujet,6,nsubj:pass,66127
10022,10022,1491,3311,,séparent,séparer,False,2546,ce point d' omaha,ce point d' omaha,toponyme::ce point d' omaha,toponyme,LOC,,cadre,objet,1,obj,66137
10022,10022,1491,3311,,séparent,séparer,False,2547,omaha,omaha,toponyme::omaha,toponyme,GPE,de,source,objet,4,nmod,66139
10023,10023,1491,3312,,suivait,suivre,True,2548,la voie ferrée,voie ferrée,vehicule::voie ferree,vehicule,VEH,de,source,sujet,3,nsubj,66146
10023,10023,1491,3312,,suivait,suivre,True,2549,sa,sa,vehicule::sa,vehicule,VEH,sur,cadre,objet,3,det,66150
10024,10024,1491,3312,,suivait,suivre,True,2548,la voie ferrée,voie ferrée,vehicule::voie ferree,vehicule,VEH,de,source,sujet,3,nsubj,66146
10024,10024,1491,3312,,suivait,suivre,True,2549,sa,sa,vehicule::sa,vehicule,VEH,sur,cadre,ud_ancetre_verbe,3,det,66150
10025,10025,1491,3313,,arrivait,arriver,True,2550,north - platte,north - platte,toponyme::north platte,toponyme,GPE,de,source,ud_ancetre_verbe,6,nmod,66174
10026,10026,1491,3313,,arrivait,arriver,True,2550,north - platte,north - platte,toponyme::north platte,toponyme,GPE,de,source,objet,6,nmod,66174
10027,10027,1491,3313,,bâtie,bâtir,False,2551,du grand cours d' eau,grand cours d' eau,lieu_precis::grand cours d' eau,lieu_precis,LOC,de,source,objet,5,nmod,66184
10028,10028,1491,3313,,rejoignent,rejoindre,True,2551,du grand cours d' eau,grand cours d' eau,lieu_precis::grand cours d' eau,lieu_precis,LOC,de,source,phrase_proche_deplacement,8,nmod,66184
10030,10030,1491,3313,,confondent,confondre,False,2555,celles du missouri,celles du missouri,toponyme::celles du missouri,toponyme,LOC,de,source,objet,2,nmod,66215
10030,10030,1491,3313,,confondent,confondre,False,2556,du missouri,missouri,toponyme::missouri,toponyme,LOC,de,source,objet,3,nmod,66215
10030,10030,1491,3313,,confondent,confondre,False,2557,omaha,omaha,toponyme::omaha,toponyme,GPE,de,source,objet,10,dep,66221
10031,10031,1492,3314,,franchi,franchir,True,2558,le cent - unième méridien,cent - unième méridien,toponyme::cent unieme meridien,toponyme,LOC,de,source,sujet,6,nsubj:pass,66231
